Time;Date;1_Feed_FLOW_CF01_PV;1_Feed_FLOW_CF01_SV;1_Feed_FLOW_CF02_PV;1_Feed_FLOW_CF02_SV;1_Feed_FLOW_CF03_SV;1_Feed_FLOW_CF03_SV;1_Feed_FLOW_CF04_SV;1_Feed_FLOW_CF04_SV;1_Feed_FLOW_CF05_SV;1_Feed_FLOW_CF05_SV;1_Feed_FLOW_CF06_SV;1_Feed_FLOW_CF06_SV
5:27:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:28:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
5:28:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:28:52;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
5:29:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:29:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:29:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
5:30:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:30:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:30:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:31:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:31:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:31:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:32:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:32:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:32:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:33:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:33:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:33:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
5:34:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
5:34:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:34:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:35:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:35:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:35:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:36:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:36:32;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
5:36:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:37:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:37:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:37:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:38:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:38:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:38:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:39:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:39:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:39:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:40:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:40:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:40:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:41:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:41:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:41:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:42:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:42:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:42:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:43:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:43:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:43:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:44:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:44:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:44:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:45:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
5:45:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:45:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:46:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:46:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:46:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:47:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:47:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:47:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:48:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:48:32;24/12/2015;-0.35625;0;0;0;0;0;0;0;0;0;0;0
5:48:52;24/12/2015;-0.35625;0;0;0;0;0;0;0;0;0;0;0
5:49:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:49:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:49:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:50:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:50:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:50:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:51:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:51:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:51:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
5:52:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:52:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:52:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
5:53:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:53:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
5:53:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:54:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:54:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:54:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
5:55:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:55:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:55:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
5:56:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:56:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:56:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:57:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:57:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:57:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
5:58:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:58:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
5:58:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
5:59:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
5:59:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
5:59:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:00:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:00:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:00:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:01:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:01:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:01:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:02:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:02:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:02:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:03:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:03:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:03:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:04:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:04:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:04:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:05:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:05:32;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:05:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:06:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:06:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:06:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:07:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:07:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:07:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:08:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:08:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:08:52;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:09:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:09:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:09:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:10:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:10:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:10:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:11:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:11:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:11:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:12:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:12:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:12:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:13:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:13:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:13:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:14:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:14:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:14:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:15:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:15:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:15:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:16:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:16:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:16:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:17:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:17:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:17:52;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:18:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:18:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:18:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:19:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:19:32;24/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:19:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:20:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:20:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:20:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:21:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:21:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:21:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:22:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:22:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:22:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:23:12;24/12/2015;-0.29375;0;0;0;0;0;0;0;0;0;0;0
6:23:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:23:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:24:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:24:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:24:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:25:12;24/12/2015;-0.3625;0;0;0;0;0;0;0;0;0;0;0
6:25:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:25:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:26:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:26:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:26:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:27:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:27:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:27:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:28:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:28:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:28:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:29:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:29:32;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:29:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:30:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:30:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:30:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:31:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:31:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:31:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:32:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:32:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:32:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:33:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:33:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:33:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:34:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:34:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:34:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:35:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:35:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:35:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:36:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:36:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:36:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:37:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:37:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:37:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:38:12;24/12/2015;-0.3;0;0;0;0;0;0;0;0;0;0;0
6:38:32;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:38:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:39:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:39:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:39:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:40:12;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:40:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:40:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:41:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:41:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:41:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:42:12;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:42:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:42:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:43:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:43:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:43:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:44:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:44:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:44:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:45:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:45:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:45:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:46:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:46:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:46:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:47:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:47:32;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:47:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:48:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:48:32;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
6:48:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:49:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:49:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:49:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:50:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:50:32;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:50:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:51:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
6:51:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:51:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:52:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:52:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:52:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:53:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:53:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:53:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:54:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:54:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:54:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:55:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:55:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:55:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:56:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:56:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
6:56:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:57:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:57:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:57:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:58:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
6:58:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
6:58:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
6:59:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
6:59:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
6:59:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:00:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:00:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:00:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:01:12;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:01:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:01:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:02:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
7:02:32;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:02:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:03:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:03:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:03:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:04:12;24/12/2015;-0.35625;0;0;0;0;0;0;0;0;0;0;0
7:04:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:04:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:05:12;24/12/2015;-0.35625;0;0;0;0;0;0;0;0;0;0;0
7:05:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:05:52;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:06:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:06:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:06:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:07:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
7:07:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:07:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:08:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:08:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:08:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:09:12;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:09:32;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
7:09:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:10:12;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:10:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:10:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:11:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:11:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:11:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:12:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:12:32;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:12:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:13:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:13:32;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:13:52;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
7:14:12;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:14:32;24/12/2015;-0.35625;0;0;0;0;0;0;0;0;0;0;0
7:14:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:15:12;24/12/2015;-0.35;0;0;0;0;0;0;0;0;0;0;0
7:15:32;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:15:52;24/12/2015;-0.34375;0;0;0;0;0;0;0;0;0;0;0
7:16:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:16:32;24/12/2015;-0.30625;0;0;0;0;0;0;0;0;0;0;0
7:16:52;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:17:12;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:17:32;24/12/2015;-0.3125;0;0;0;0;0;0;0;0;0;0;0
7:17:52;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:18:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:18:32;24/12/2015;-0.35625;0;0;0;0;0;0;0;0;0;0;0
7:18:52;24/12/2015;-0.33125;0;0;0;0;0;0;0;0;0;0;0
7:19:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
7:19:32;24/12/2015;-0.31875;0;0;0;0;0;0;0;0;0;0;0
7:19:52;24/12/2015;-0.325;0;0;0;0;0;0;0;0;0;0;0
7:20:12;24/12/2015;-0.3375;0;0;0;0;0;0;0;0;0;0;0
